customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
3349433a4787407f83268bccbd67581d,ddf7b7aa5e2743cd9e4c3e10959d9d79,29114,Salvador,BA
c4e83c1c37cd4a06823b41384224f79a,e3e1f3ac42c142cc9f84123915e230e7,55632,Manaus,PB
0ccee63aa7d44a1fa10c52807268339b,df46636dbc91472fb161d859ed0e8379,43717,Belo Horizonte,PB
0a2b552b636140e28f6de18e6f9d1b62,c1d074e94a0f4f338874baacd2566e31,68075,Goiania,MS
505fb25e645e406d855a246f70dac89b,520ccb7bfe744e4a8f368659b17f318e,61152,Belo Horizonte,MS
92002c647aab4bbf96c065c634eab84a,cd6530c5ea5442e3b7c44db177f93cff,63112,Belem,MS
89d5f0683d124fe6894f73ee0ffa7ed9,6ea2daabc24b47928d7f9ca89b4550cc,31206,Fortaleza,PE
8b0ed437d6334a2c85d8bde2fd286e79,e65771ebe13a4e01b688c87ede1f1a34,57715,Ribeirao Preto,PI
fe4350bea13841ccb9a06130b199ffbb,13855168ca2f45768b92039338b2f20c,78217,Uberlandia,AM
2803ecdfa73c41ca8bb1bc280bd7779d,5c5cd9f5b7ff419dab38b56f0e3ca59b,67147,Campinas,SP
35ecb8bed5134800bc68dd9ccf905ec5,9fd85030c2304274a14a288ca8cfcfe3,75490,Natal,PB
507b6e8cf348402bbd4e8a8e93a0e5b8,5edc8b72601d49078e9fbda7563272d3,38349,Manaus,RS
575cb32bfc7649519a0ec0c5fdafb119,593c148a259d475b8c1d509cb4497c75,16245,Maceio,PR
9e5bb287cfe44e1fa38ffd04cffaa4a2,940f556c1b734f77b7d7b7176e7bdfb0,35494,Sao Luis,PI
950e3cc428d842f1acedc42a69e04209,d9df5ccbff654188aca43af2b867c1ca,38592,Guarulhos,DF
6647634e0a474cfd8103a74d0f603122,3308d18af0924a64977d06d9f2d57550,56095,Ribeirao Preto,CE
95117b1b69814e8e9367dee2f706084e,e4169bcbb70043e09979302210f08bb7,60995,Campinas,PI
898c76528759402c94f9b035754a95a0,c66c052062884af4bc80e630a650d5d5,63190,Guarulhos,PI
4d733858200641d09c493dc753ec3a63,e31c8227e29144419c30594ea75f3020,13092,Duque de Caxias,SP
24b92887603c4ceeb1243990b2c4bef8,7479f1e0b3d444cf8278ef6eb55b2007,73088,Natal,PA
77662da6278d41ecaf0178eb4f3c539f,02263deae1864595906fcc4c1ddab95e,64667,Goiania,AM
6e447ad1d550489f821b4dbe298387a8,7bd1ad9612504266ab1d15b9b46271e9,16665,Sao Paulo,RJ
18073ea8e6c84b7e8ce5fabee50d7137,73351969bde44db7b9f161cc2ced8460,34433,Santo Andre,BA
4cdd0b3826d0442080ec3f9eac6fcc17,5fde57eaef194693acf8817a529db71f,73509,Belem,SP
db15f328403643ca9145d8b35e9582ab,5eefa8716a30416fa36f74d3e481c1c3,90728,Curitiba,AL
be850540574d40498563fdf86762c68a,5a3d91508e9247dea175744730b61131,96378,Ribeirao Preto,SP
62973b0244ae4cda924940a27b7e1fe5,e404891cc7494fd886eb0f61ad89d787,46819,Sao Luis,SP
c63b9ee107ae4a2aaf6df24e51c8ac44,03d367c438d54050967cb7659df8aee7,91106,Salvador,PB
325bbb6e4fd94a23b62671a05df186ed,ce804a33da9b4dae9e04512e89c2d1f5,14673,Manaus,AM
657e04ea95e44c1194e446cb79bd3d02,a3cec548f2e14266a3363d2cd7f984fa,69323,Santo Andre,MG
b998518a0eef4c45920d6b612c2dbe96,a08fd1d7bb924a738ff3bc8fa20d4c31,44716,Salvador,DF
0c7675411c5844148ab89ac4b367fb0d,56c836ae1c6344ff9050df722d456c5d,38301,Santo Andre,MS
c706bc8aee5c45e98c1e41ffead2279b,f5e5483c6bac40c182513cd91a1b1180,47838,Sao Goncalo,CE
f3fba11bed2f4e199f325a474919c76f,cc498d8bc8c6401aa6636a193418e19f,75381,Ribeirao Preto,AM
79abd47819a24a82b1d9736d7d34c1d2,d5d10232c3174b00a278814330223e9c,85862,Fortaleza,BA
9df95f7cf7c64235a43f99cdd6b84216,a18451187f65447e892733eafd6746c5,99815,Campinas,PI
19cfa4b2835148b0bbb5990766362daa,fa241563277941038b0941608ee7c901,91540,Recife,GO
e55ad676c7fe448087d823a2d347013c,85e4e3aed26a4ec09fa44c8f12f7ba5a,44082,Fortaleza,MS
4de3818f04e341468e4ec00e9f4d3de0,3d78a99af9df4510ae8679254ca2fea9,64602,Osasco,BA
97bf7eb2ddef4e25a05120b4f1cbd8dc,e104e98940224cbe86e3c21e268822db,90051,Manaus,AM
43196c25f21c4e41b20849c92c758587,12e144ba60024570b16826b1942199ac,61802,Osasco,PI
3e82147d037f40ce9ee40614996ef494,fcb01331adaa45ebbb73d51ad8ca1eac,38084,Salvador,RS
d3b79ad166164bbb8f520e786f036864,fac55a096f144676b0cda94791435a3a,13903,Sao Bernardo do Campo,MS
49020aad1d8044b4990b71c826059c07,e6c332898f724765a17e1e6b58a1eab1,32788,Santo Andre,PI
fdef474a9a7741768949c3870ed75d76,1eb9c611ac2c4dd9b70d4340141aa71e,21203,Santo Andre,PA
f16da6104c4d4b668e0d25eb16f638e0,949a77d2e057449e887624d7b8e9ba49,90179,Maceio,DF
9dd8520e2988457aa5b4f4ed6325631f,1b6ac37a532b4eccbd45f9e9b98ec182,92657,Contagem,AL
7c03acc861bf42f2abbe98f5d00dc3fb,d2c411446ad04df78049d6c49c61e35f,19870,Sao Bernardo do Campo,PI
3a9050d6250548e3ac1ab790b5b5bdbe,9729fd3f164b41d3b07845bb3d9f2237,13336,Natal,PI
45e7fbf243474844ab33ddccb9266c2e,94b6ac6a0b5d41b1901e72b3f039e9df,14038,Campo Grande,PB
df8cd1060cd6421795fbed9b1f8486a2,a5223df234c14d28b70d29cb2fffa19a,83571,Osasco,RJ
af924fed7c5b4705b22fe7bf07a7a4c1,611467f8eb3e462faf64295315230d4b,44442,Sao Paulo,PR
b7c8838ea4de4b07940f0dec9761cbf4,6f4266e3541a45e0a76a9b87373e7562,40293,Guarulhos,CE
7aff84cbf9474a25aeebbaa87dc04f43,95552e87147d4a0d813148f8e9053095,67355,Salvador,PE
5be208479584401890fef02d14ed3185,18c4fd5379e746dba65a37d687092cef,49601,Goiania,BA
40e400432a3844ca8d9f3c6cbce79eb0,0cf854945a7a4559805030973e9dbecd,34337,Sao Luis,PA
3760042191e24cc8ad6eb720cefa7c5f,3522fbff3b374a23a80b7debc9fa5f93,88943,Recife,BA
b560a8c1e26c4418bbc4b66696ab1214,95df2cb0f0944972bf6c7acdc73122c6,61079,Sao Luis,AM
a1f274d96212488ebece9e37db4fd5b8,57d1428df8984215a401a05db20716be,27544,Joao Pessoa,MS
45966beacb6c48c59d318e7baba22cd7,e8f4c79a21974e81a8b803a482c03c28,33520,Fortaleza,BA
2b36423ba04b4e989e0a6c9065a5807d,5d4708597ccc423f9c3f25a83fa4cf37,23357,Santo Andre,GO
562527d5a6464e33a3cd7bd1a9866034,1b4a36970cd642af9dfe375e009257f6,55653,Manaus,BA
4a9e18b481e149b3ab78c208a85901f3,78f819ca812f4b5d81752216c08c87e3,51954,Rio de Janeiro,DF
b3f8a2d0a0734568953a0ed143f6b015,8925eada1040425aaff83770b8d032fe,61426,Campo Grande,PR
ac873884346b4e319e956f490cc6b7c2,8a284d7a0bf84694a94d8ec146b08071,34366,Natal,RN
2ccb0252ba9d4de292333c7d8ffb47e9,7cdd71169259461cb2c3724b53582b88,43240,Belem,DF
ac4a41e62ed04ca9841a16d840890fcc,e3c0d8e89d404fba9f4e7318ca146b6b,21186,Joao Pessoa,MA
5855cfcdf5ee4dd1ac8bcca50371d78b,b974d4fa56604a158bb27ded99384192,54335,Ribeirao Preto,MG
2dc886df88cd433ba297544b9f2be1b8,5efc046645bd455ebeca6c4f0a4e72a9,65323,Sao Paulo,PB
bff0a2ecb4e74dd39691e82c88538ad9,be82a95145f948ea98fdea0b007ea5d9,62295,Fortaleza,RS
7ba257570d9e4957b03d08fa57d2f6da,27fc0985cfac49fabefa595b8fd506b9,87711,Santo Andre,GO
1baed8e1c97e4a1e859de3ee26f49d9f,cea58d2d3b354ff6b09ac7f96ed9e625,23925,Manaus,PR
bcc3a0ba175a4ff5a6f53b0a60c0978e,74852db95b0f4ae68e7c1002a9693c46,86160,Campinas,AL
462a6e2b906d468eb5064f395e0027ce,81d9947d7f9d4fcca9654ff240ed1f76,10609,Osasco,GO
9614643d4b2b428db088b77cd0216af0,13a087d7b9b14dcea82195f10e49c5bb,70855,Goiania,BA
cfc2e325c2254d91b7ff6473e9afb7bb,a2d6f35ef14146cc93ea30ce3a0e2130,94070,Natal,MA
753e3c586c55423f9cc17ebcbc6020a0,8d26955aa13e47f78313e7dc4c3a1543,61788,Osasco,RS
9d415f045b94499b91779d7f2b6943cc,8a69bdc7afac47a6900ca1192811ceb1,72770,Belo Horizonte,MG
4514ca805cf94ffa88521d114fca047d,f30bd16b704a4453be56b35c02ab6050,77113,Belo Horizonte,PR
0db5dc4c67a641f88a892af7df049b84,37d449b683de4caa8d2065675e56ec2a,27643,Sao Bernardo do Campo,SP
0e0b604f654244c3ba02592ada218833,15cf0d2ebaf0432a8422ceb6561f98d3,69437,Salvador,PR
38871e275c734f0780f65f07441ad5af,19a563f46c5949b889e7897f900b1d76,85150,Brasilia,MG
9e8afb78e2ad4fa48a438c361907e9a0,9f95c72e7ec04984a5894afb80849418,80429,Recife,MA
08825059d89b4bb79c06ec70dbc10c3e,1ccce8e927d24b52a5aa99c701c5d88b,53203,Contagem,PA
1ba41fe5aedd432d9f1b6dac52ffee44,b7a1e818cb0e42d68e1318c3caf6f481,17106,Jaboatao,AL
6ff2c5960fa44b198baae913a6dbf75e,57754a4d24d74651b3699e0a7e9bcace,38483,Campinas,PI
c3d69d3ba4074e6e8ee4c672d29e17fb,e21ea264ab804fe5b1745e79e9782eb6,54593,Sorocaba,MG
9640ad6e92514572b828af5d944a9208,a74a9dbbbc504b239cc6ce2adaf7440d,59573,Sao Goncalo,AL
cf51f93a19224411b50c0d0079f9c042,966178cac7ee42409beb2f011939074d,95040,Uberlandia,PA
a411d6e6516c4767a226b244fd3225de,bcb7ce06f2c04e7b9a964d411b555f21,56556,Campo Grande,MG
c5b35b84dee54d94b378229e0677022d,2e7dbdf068de40f0978859ea55942f2d,88242,Guarulhos,AL
d0d58e02490c4135bdcf5ee024abd81e,16034c783df943dbb4b03e5589f18882,86716,Sao Goncalo,MA
a14011f4ae00438593b8902377bc921f,6cbde9a46edd4923b4ebc768e4d3106f,18053,Osasco,CE
2e6b11026a19476bae152a69c2dd49ee,b317aa21a28e473781e0687925a4e842,28076,Curitiba,MA
77dc6ce6213d45669c8d00d6309c33ec,754dfb1664474b8a9e4a52fb20599fc7,46010,Porto Alegre,PA
d78c75e78d89436187aab2404e870a09,adc26bf95bdb494091a86225c2afd8dc,99952,Brasilia,RS
b6e0654c070a4aeca104c616d35e6c81,75bfbf5ae7694e68921e8f577f3d3bac,40735,Sao Goncalo,SP
e07900e0d95f492b98b2b893908ed68e,b3139fc7c5724dbe8e5b71591f735381,45248,Curitiba,PE
5bcd288eb06548e3b114e4e1c8158d24,d38b4247d1904b3f9b69d00dd2bc606d,30326,Porto Alegre,DF
46d4cc693566462e8e3a355a087dcb11,79d25908c12349819ff790df51ed802d,64800,Salvador,AL
5748a4dd2f9e46a5964e74e76f31e464,76fcc9aa69de42bbb373814fbaa0c770,35890,Brasilia,MS
3483d80902324a88b890b8422c729491,3faac1f8558f49e285017447318d3d85,71330,Sao Luis,PE
a8f842e6c0ad45a3b23fa262ee0deb25,6a395c01dd714e4598f8431b6fc686ab,45836,Salvador,CE
96f03b0d4ff346918f1b3ebbb0b58030,90a774c034224539bf23deb6cc90696b,29021,Brasilia,CE
0f08abe901f8464d863569f8f32d434b,9063140cba66437a95bad4a781cb0bb1,99093,Porto Alegre,BA
7e3cfa7e3e474f929cf68b44428b6fbb,46593527498c439fa27f4983d313c295,94634,Brasilia,MS
ca947998ca574fe4b082364b5bd0408c,0448d37f9364488a80c18ec244ec93ee,35139,Maceio,MG
abc137207f254785a1749efbf3521fe9,fe50b012d321427f8e0b8bad97824829,97576,Osasco,SP
b844bfdb366249ffbe4f4c42d7de1e93,a4012af5ecc74ac4b32650eeff3aa002,40484,Recife,RN
0e7ddcaf65564690892ee9541b53b28a,efd63c83e0a6481fa453486c2f3859ae,36739,Brasilia,RN
230ce076feff4b4fa381e6d73100e4de,1f04b0397e684d82ace9b6c37cd3918e,52816,Brasilia,RJ
46bff145f2854793b9d10f93392bd34a,b44af3d7a05c469eb44db69668a13e8d,96721,Fortaleza,PA
a6d08a75b56344d2be6266a72418e605,2089badf95d242138d00a4387b7afc3c,80837,Manaus,PB
93af8ebccfcf452490dee4c536dbde8f,f46c159f92fc483aac3bb1a6192f7a83,52851,Sao Paulo,PI
e01b6626f1e94814b2f24a953692ea4e,84e6d442b452464aa4610f45c699f910,36973,Manaus,CE
32ed1761fb65472c902557d6f6addc58,a571404e3fdf411da261f0564fd5c613,72122,Brasilia,SP
c6cf95b8a77c4421987575769ef619a3,d1ec1e696a9041daa29f603f96fa19dd,49114,Goiania,PR
5179c421220e4bceb1fa79cf2a9d9359,e92753b068694613a74af19db84f4f4f,52287,Belo Horizonte,PR
adb0f758a3fb4eeea9c268dcfe0be79b,80bacf2e501542dc92bc51a47eec8372,51658,Teresina,AL
ff5a2f7f175a445c9aade6a10da4305c,71afd9cba31e468f854c66d87cce9e0c,36444,Sao Bernardo do Campo,RS
b9b48a67c29f42b481a922a65c5f9504,2af9bd5709ac420f87152af362a16138,39513,Belo Horizonte,RN
5cf0f6df518d443b81b7c790bf602f7c,ed4cf1c5feff46e69ab37b095bd6860c,20203,Campo Grande,MG
758a6119fba045eb97f93867c52045ca,fe1975fee43e4b77960865e4c87eb133,59901,Manaus,PR
9a2a7db19842469c90f55693e10c0107,a3c6e11c2aeb4330a6d4252991809a9c,55644,Recife,RN
b0014c120b854b88b8efdf0079563072,8167e18b009541379dc130349863c7ef,92341,Belo Horizonte,PA
ac3a70ecba884710aa730a35af8bbe6b,a1b09a091da348d899c6920af44d39f8,44140,Uberlandia,PR
f820afa36d69470c8a5881fb4603f363,b28ad6fa487347dfba9737718203a3d1,41864,Contagem,PI
58b50a29434c46eb8b1aff313bb922a9,9960425551c5449ba7c4a111ed502b4c,31807,Goiania,RS
bf2e2a51d01041088cfd761ad0e6b063,ae0d2c44403c4d28912ee0e5b1f0dd6d,24123,Sao Luis,AL
c13614c414554e37a2f64635acc4cbe6,525c8dcb5e1c463a91f68d7bb6bb1616,81370,Natal,BA
ccd1de903fa042aa9bb2815e9d29d077,a7153830f2be47d891dc44ba4b44263b,98348,Salvador,RJ
259b9a1901774eab85be01bb2f28e8b6,3789caf574534ab7b26eb798ae84eab9,62174,Contagem,PB
ad1bb89c87ac47d0b03e8457129ee2cc,a4ab48001e5d4f38890da191c071ee5f,27426,Natal,PE
e5b49c5ff8994d69bc337837c4a0fb74,36af44ee0cf64ce8942c513790aca011,54694,Jaboatao,PB
5933b5f82687459fb89373274dab60ce,92168f55b0e44155b86fd7587fec0d5a,15446,Fortaleza,PI
f652d98040f4489098e0379ba6b4220b,0eb79256b6b643349d730fd7d8c0b7fb,49798,Belem,RN
e00f560feff6499489e2b250b0ccfb0f,6f0781dbf0e64321af1cdc39b6e58fc6,25531,Sao Bernardo do Campo,PB
4287661250174ce591fe5307bdb471ae,11c4c7b1dfd44d7b88070a81f419069c,64738,Natal,DF
20c391014a5841189adb0850397d6767,555a23d9ace045a98b9ddda65b6a3a46,83949,Sao Bernardo do Campo,PI
0491d9a9d6d6415c9fe123a758f36f08,56aded6b034f4bf583d3aebf9e22c3d8,21177,Campinas,CE
a9d3ff1826b94c21874994d12281b31a,63c4c22ddc044a66800ac17a3d9da798,58384,Porto Alegre,PR
2b73a99a9fc74fd1beb832e891684b8a,cb4afb47bdf3404f90979655b834f29a,23995,Contagem,RS
168e8f50445049f1b5af4c1de4e4c2c5,67e526ac6ff7423c8e1db4cd81368e5a,52237,Manaus,AL
5dd3133a638a47669ccd173ce8354035,ed98df6470084707830000dc58fa16fa,54395,Brasilia,PR
ae94e2a8eb7045aead38710ee7b47483,29d9792065734037befc8aa9cc1e2e57,38440,Contagem,PI
f3bdde052b904f5a9f0db9eca2856b18,a225a33876924148a2f5560cd06f8ba6,66835,Brasilia,AM
b30c470445fa43af86b0fc176bb5cd6f,18e2e86905374d9d8e35ad19e31f170a,64299,Sao Goncalo,RS
a35dbd517e504ceaa9edfe33741bd5de,fdd7fd822aef4be9948a4ee7683307b3,60597,Belo Horizonte,AL
889c9054a93b4b1abac28ad339549f98,f1f9c427c2914f6896bfdf6ed99dabf2,23168,Campinas,SP
ca118f893a5d42c18acc93f4ee392dd9,8e4f42565c254e8ca8ac4b10905befd6,51774,Recife,AM
d4cec67206894f489f5992feb865c56a,fdc405eedc384acd9122625d8a39d273,39690,Sao Goncalo,SP
854d253dbdb34768a90b34aa380ba7d0,1e7dfc08f8224b9482f906fe1236b72f,73451,Jaboatao,AM
db9642cd0eb442f68009bd7567b0a254,4665e60803c947848c79dfbea94de00d,60142,Sao Luis,MG
8df9a9f817ff44d985bbe14a3a5846e7,216a3f8ea3104e6ba291a05c88cb835f,26653,Sao Luis,PE
bf0c57312f4f414ebdf5cc7c7a69ba08,9abda64831574293b2be12437ff512ed,73423,Sao Paulo,AL
e97edb86a6de48c98b03b335acf313e6,4369c0d310dc4d3594c3cae1d217d14a,89360,Jaboatao,PA
62e9187938694bf18d4c3479e3110fe8,ec762e9a566c46638f81ab83fc94db0b,41370,Santo Andre,MG
7cd1f2c94c7a4e1d85fe7443842aa195,ec66a4bff9ae4c4eb4ab9f1dca058df2,32816,Brasilia,RN
c8e73f92dc2f424f92835e5ee0cc76bc,00b43fb87f314b63a7d3715201dbb4b1,79290,Ribeirao Preto,RS
74538173235449739a34a43d622ad4bc,540ebc32927545ada9f5e60e3fd5fd37,10053,Sao Bernardo do Campo,MA
4f7811f1dbe040169c1784b78a21ef02,34cefd8d3fd64fcd8f9161f15bfb8a8a,91499,Jaboatao,RN
39fb1a1c54f04ed7b45db31de64ff02d,e4f52bbf8dc1466ca1f6ae63f10bec0e,28406,Campo Grande,AL
316479a7e05d483c9bedc3b666563823,cfa7aebac1f74713905ec44e88caa144,68498,Salvador,RJ
