order_id,order_item_id,product_id,seller_id,price,freight_value
5f755551fe76469ca0e1a6b66cc76138,2,98c0ac65903b470ca313e64072ef1219,f2c5ba7a94324495,15.86,7.76
ca60156920d141dcaacad96d4ee8c33c,1,b9c1b09082bf4c5f96f74bf3959d895e,16c81d07838b424b,20.67,7.06
806234ac9a624372ab10cc194de515b3,1,cbe3ca104c44448bb64c7adfcd41fa1a,136af990fa784724,23.26,6.02
806234ac9a624372ab10cc194de515b3,2,10c90c8a69a94cc6ace6d78d87303059,37e0ffd6d2f1468c,20.53,1.75
806234ac9a624372ab10cc194de515b3,3,8609ea7f7f644f41a0728ebb261701fa,4331d200cae3484f,7.45,7.19
806234ac9a624372ab10cc194de515b3,4,f1cdfe3f2f4440c38a63111d4daa06f1,ee33f2b97fad40b6,7.54,5.84
38be4b386ade4b7fb44fc29c41f03a5c,1,8d22738dfa91438d8ecc4bb97514dcdf,4bef74101d0a4925,21.86,1.71
38be4b386ade4b7fb44fc29c41f03a5c,2,40dddd42fb86468098261d086bec7360,3afb2ab3b92d4a9f,28.45,1.73
566b778ca30346e5b05de62ec71d3577,1,c11b73ec12ba4851ad99d5e936484c04,5b9a0db6dc064bc9,22.47,7.18
85e9f1f708de4016a3c1603aacfca6db,1,e042eeb3ec564870ab05b3236a185cc3,632a5e7fa92c45b7,10.84,2.55
11ac63742ab34872b576d7a0d410117b,1,fa3cf020586445899d02675b5cd65d7c,040140190dec43cd,7.0,1.1
fba90bc386d04bd3a2058a08501dece9,1,68c4f9c31da24077aa2d0b8904aeb512,fed7e7b17e5e4110,9.81,1.21
63034dd180be405aae9856e27e241749,1,200eded55c7f444f84adce949dba7982,56471d95007f4c5d,27.5,2.19
63034dd180be405aae9856e27e241749,2,d2418567878142ce8ed6849db7b5b353,c8ed7e244c654587,34.14,4.69
118c71904a7a46cc9d8936c5659dcff1,1,d5f4babd3f8b40c78364bc70f6944807,e57b272eebe64b56,11.97,7.05
08c5b5f446c34451be44511f5c9bd17e,1,ae53ae470c5a42eb88853db6309b5777,5eda026a72744c2f,18.68,7.68
08c5b5f446c34451be44511f5c9bd17e,2,6916eeb1d189401f937256055095ae84,519300ebe91149a6,18.66,7.38
c6f17ece5287434abd882d1b516adacb,1,10e26821331948ffb818ff1b5dc987a3,382c9e085e2a469e,30.17,1.47
c6f17ece5287434abd882d1b516adacb,2,349849d84f96410ebf90eb4861abadd2,71f8f82b5d794a0a,11.2,3.84
378c3e671baf4cd5977e93ac1658528f,1,33e4cd3af42547a89ae8437903bf4ac5,41b95e96943e463f,15.29,3.85
378c3e671baf4cd5977e93ac1658528f,2,a4fe878317ba46699107fbf971aaad8e,fb74f2fc120b4c42,10.06,6.79
66623a4b9c424209902cd577b27b23b9,1,65c4d6b0866541f3a2ea38508866bfc4,359ee31df2aa4da5,23.54,7.49
6706cbc5d1364cf39b576e10c54e4e05,1,a666602d030a495b8e76cd384c713894,27d3a2266a6d4a12,21.44,1.47
52deb346f7c94e31a107369ac68eadd0,1,0a90f0dde85e4a7bb7eafb5ec4404cd1,d9b2250d3c0c44f7,14.3,7.09
52deb346f7c94e31a107369ac68eadd0,2,1b70d7dc8c0644b2a57450bf944e6733,812d67054ff240e7,22.46,4.5
7bd43dca50394f4fbafc09740767fdc6,1,318e2090c9f2420ca41f4ec06fcfb179,1771838cae1e4fd3,11.82,7.34
7bd43dca50394f4fbafc09740767fdc6,2,ec007d89b544488285f5b510c48b20ce,6df7f6e6b6464fa2,15.33,1.03
7bd43dca50394f4fbafc09740767fdc6,3,55fa5d2ed1444c5db6140a58ab82b1e7,87db4390420745a0,6.56,1.05
7bd43dca50394f4fbafc09740767fdc6,4,b937bd8c0f394d5a947fefedfe7fce22,b13b358c39104a9f,25.64,2.48
b2e6084aaeb943d682ee70b03ba27a4d,1,4f6b24a41cbf498da6327fcf6882e9ec,9e3a26af16f243dc,6.84,7.11
b2e6084aaeb943d682ee70b03ba27a4d,2,8f0f8be6a4c64e47ba82148b3fa7c592,e40c7a9f861a4972,12.7,1.96
40f08271f9ef44eb83fb251238c75f32,1,988535e38a1e4dbebb7ae6d15b234966,f4cc72d8425a4950,24.96,4.55
40f08271f9ef44eb83fb251238c75f32,2,7810a09a04f242f9aded63ac920ced70,5c7575f422fe4861,27.47,5.89
93002019b1ab4c79a290075a149f9f96,1,917f768f77eb4a13a69d6f8620149ebe,e05e0b6d6f19406b,6.27,1.23
91282ff6fafa4b6c934ef89ad57350cc,1,1b897176659d48d7838efc7c2701fb74,2e348f931ea5467d,30.77,7.3
91282ff6fafa4b6c934ef89ad57350cc,2,0e91bee5bdb240b1a17f5161c29bd0e2,b2156fc14a0e4872,4.37,5.79
b9dd73fc42c940758d4c09452634b675,1,445141a2e0be4ca9b55e9635447c212e,98ac762c638240c7,31.48,5.92
b9dd73fc42c940758d4c09452634b675,2,11971855cf544c19b65e9498998392b6,755a08b7090d4447,8.12,1.05
8a2e6fe15ba54486ae07306f9ac2ba93,1,aff48922923c422097ab7645e0dd6b06,42a372d3758a48bb,15.41,2.65
15f8edd5520c45609716ff2ff68db783,1,0cfd835e9e7c41ee995f0ccbcda5fe71,caf23522fa774734,24.86,5.18
15f8edd5520c45609716ff2ff68db783,2,85584d79160a469db07d280a112045e5,de8b8af2304d49e6,16.63,2.15
15f8edd5520c45609716ff2ff68db783,3,53b0ed34773f46f493a4967d295fb978,6f44cb73294a487a,25.93,1.37
2e6e9dd779d649bbbc90b0430e0d480a,1,427352b569d84f4ca3e7df66b1eec896,cabcbf8003ea4e61,34.76,7.72
2e6e9dd779d649bbbc90b0430e0d480a,2,79856f66c51a4d12a98a88100e1b1b1c,7399299af89b4878,29.22,7.19
2e6e9dd779d649bbbc90b0430e0d480a,3,d00d9634fc054e668f45193d9a2a6468,ce6515285157465c,1.56,2.37
60ddb9176a1146f6843b4de2a1790761,1,d7d4697a0837414090b087e53b4b3871,879da9d454c14780,14.13,4.57
1c2265c549af4fff80843b7f027daf61,1,b8ec2863a4564419855e4ab9b66b24c3,3ebd6be602984d70,34.73,5.01
1c2265c549af4fff80843b7f027daf61,2,d7cc14d6763343b4a8a3379d563f7bdd,1048454ca2af49a5,10.87,1.39
7b535353948c4d03a16e28367d2260e5,1,8243bba7a99141109b23f2908f56ded5,f8cfc4b128ae4f9b,28.1,3.61
a2af1182d2644183a90f559633c11185,1,8fdfd64f98234d1782cd29ad6a45a40a,f0851384087c4f47,24.52,2.39
a2af1182d2644183a90f559633c11185,2,12ea07ae4bfe4ac1a539e24b7bb896b7,3ccfd5609bb74a69,25.87,6.07
a2af1182d2644183a90f559633c11185,3,178c4ac73da04669a9de0674a6bd9c99,804b7846d4a247ec,21.88,2.73
7ce8046aa10b4c0eb27f34d3541dec4c,1,599d934ad36a4e5994e4576a30f2224f,bda9c594611448d0,12.22,3.32
7ce8046aa10b4c0eb27f34d3541dec4c,2,c7ed6bbb6b2d4890bb81c1c20f2ca1e5,5229dc06ac9f4137,28.48,7.98
8ec4a0a558e843fcb2a686c5de7f52d3,1,ca3969e9ff58444383e2021ec51d8144,b68390c84c684403,4.19,2.86
a54169112abc44cf9e63204b3f6e6174,1,321254b8b4b0449388a02c8ab39ff037,37a87e6f198b45bb,9.24,7.78
a54169112abc44cf9e63204b3f6e6174,2,ebaa3ac264984430a483f2a0ed78ae4f,79b08a3b7edb4d41,29.83,2.89
595627d3e26146afa3d1b8b67a13e348,1,bd69422f359f4069aec7b46c6707a95d,a941976b3a574d55,24.76,4.32
595627d3e26146afa3d1b8b67a13e348,2,cadb028f91f541f0941fa572a13078df,65c5b4a499bd4b3b,11.82,4.4
595627d3e26146afa3d1b8b67a13e348,3,70600f9ce5c944c28a7e81f2b62676f0,aab983ec99a54841,25.84,1.08
39b11d19fedd4c1f8418f3bb30558b78,1,684a3506ea69472abbdd360318e22ace,5dec0cbbe2824942,28.97,5.22
bb2e41fef53946d8a49de5eaff91eac7,1,2726b93746d941f0a466d90b4366157f,106d7f53e9cc424d,28.16,3.04
e191fdf2ad374130b78f1aba8bd4607b,1,38260484a3e0418588064c4e525a3ead,e9ca9c9209804c7e,26.86,7.98
e191fdf2ad374130b78f1aba8bd4607b,2,ca67b55fd7dc4cc7afe77a79dde5a1e6,d6da2b2804bd41d2,23.07,1.62
e191fdf2ad374130b78f1aba8bd4607b,3,a3ad85efb11e4c69b0645750875e02d7,2ce2c105181d421d,6.52,2.79
9c7a2c78009e4b5e84ea7599ef415efd,1,02b3fc2589054662a65f3ce1b56236ef,62bc2bc672f648fb,29.79,3.88
db98cc05b17545fe8ce51f334fe4e011,1,082c64f017134e68b489e19c0ab24aa5,92bb9473235b4e06,21.51,6.78
7c3a17d6de4c451cb12ad5c1de9bff0a,1,a878d18ca89e4cc8a433afa0f21e230d,f5a830cab4354a65,27.17,5.45
7c3a17d6de4c451cb12ad5c1de9bff0a,2,bf851f8d25c3461083a6005f86e70a96,b6519f817527465f,26.44,3.93
7c3a17d6de4c451cb12ad5c1de9bff0a,3,079c4c7acac142cda6b4a02a3d6def79,0e388263d3754e27,13.81,6.87
c613c47ee2ff44edb0225e11f63ac2ee,1,1ba1716d22c74683a1ebdf0ed33e6283,c01b7f0f4d604f8d,6.28,3.77
8dca6a7564524641856b51df5d9b5a4c,1,3eb3f031c17942c6a553f8f2e0b0d08f,f8c4fa5949724bf9,1.65,3.53
8dca6a7564524641856b51df5d9b5a4c,2,73bbbd9fd32f49e19224c30770b39df0,a9f2c579d0df4890,21.62,7.08
62a2eeadf8ef46a1be6e19c8cd7881df,1,4e980edf36f046dc8bcd933294cd383a,f1d165b0d6074065,18.83,1.75
bb7a01a6f4394d698d1b268f7a05158e,1,c95dafa645ab4600a8bf2b7a601cf0c8,b9069633b33e4159,10.41,3.87
bba3a5fc77a14d798bf858134e450695,1,59e5fe4cd02143d3b77a46338b06d654,717eeae508654677,3.42,4.15
15644010cca040a5a9c6455f342530db,1,65b50a60e983469bb7433dd0d4518e12,6684a6cb9d854836,32.96,4.51
15644010cca040a5a9c6455f342530db,2,b8ee12034b224126ad475e8d2fcd90a9,4b884cb4c87c407f,23.36,2.22
15644010cca040a5a9c6455f342530db,3,8ee6cf54a28e46cf92ce62e930fea1b8,6b9395d41b524533,21.79,7.65
2570105ad5294a2fb24f03ccfb48e267,1,c1c4ebb576c544c8a06a0364308ff53f,92a3bc7f2a8542da,23.14,4.52
2570105ad5294a2fb24f03ccfb48e267,2,a394cd19ca9f4ca594359104c85609a6,7caf1de439a94735,34.8,4.28
7fd552fe3271431996eeed9c2c71c294,1,c049a29136a5477b80926f37f8f32f07,0dd610f8309949a0,25.31,6.85
7fd552fe3271431996eeed9c2c71c294,2,f63d482e3fe44183ba77a6e94fb5b018,56561ad225f9454f,1.51,6.25
b3cddb626642461095019da01f4108d8,1,6953794bb30246b0ab5dfdd190018d3a,ff8d9eabae194565,6.42,7.17
b3cddb626642461095019da01f4108d8,2,aae923a0a1a04d63a6e1492921c68545,5ccd9c9ea7434785,20.44,1.62
116d0ad569084d2193e15c07b402a79a,1,25235a293aae40ddbec7be05b4250879,8b512f29b91d491c,3.21,6.78
116d0ad569084d2193e15c07b402a79a,2,f85316b5010a4f0a8e8806010c417a59,58fa6db1089c4f09,7.19,6.3
116d0ad569084d2193e15c07b402a79a,3,6f53dd2ab6d0486caadfa2b3de5ae29f,b98605447fcf4fda,11.63,1.18
9b644497294e4cdda68f7cae95fc539f,1,45ea0c50639f43dba25d9894e4a5af10,19ece15e83fb495f,2.24,2.41
a1165e9b3ec44f8e869ea100d64e2b1b,1,98082cdf014a4fba95500db4e29b2c7c,117c716e9eda4be4,12.8,4.4
625f965ed8834c418d72f30bad4cf25d,1,eedab24fac1842bb8c15b82309f03289,404e158718904389,28.01,4.92
625f965ed8834c418d72f30bad4cf25d,2,4faeb9a0b01d4052b984cb05072998ec,19233e38cbe6404d,13.37,2.45
625f965ed8834c418d72f30bad4cf25d,3,2d2838b4cca341e583f1340516053a2d,d877370107154563,34.39,7.14
205b94f67bda441aa4032615bae8f7e2,1,298dc2117de0463ba3da5a8ec0e09160,1d35d72dc0f24580,23.29,6.42
205b94f67bda441aa4032615bae8f7e2,2,4d4bc690c05f47cab3b71515c3167254,9ccfc7d224cd4450,27.36,1.52
cb2698d76c9c43a69f53a329d1a2f70c,1,65c1a923e2dd453781d3cd481ff4fbed,ebf204180a054eeb,28.3,6.73
cb2698d76c9c43a69f53a329d1a2f70c,2,7f037205521242bd9c0973ca9794dc23,fec31efec13e4869,11.84,4.94
cb2698d76c9c43a69f53a329d1a2f70c,3,760368980c41487a92676d2040f54ae6,1231b495df6748a4,18.1,6.01
cb2698d76c9c43a69f53a329d1a2f70c,4,ea9869a2e08346d29f10de902376273e,b729a40e49bc4768,30.34,6.37
cf30018dcc9f44a4b2273bba9aa1d41f,1,aafb4f174b554203bb623cb2f75d8380,defa045a9f574e9a,7.41,2.84
12338040bf6e4929851a448d4055a8e6,1,6ef82553c7404513988126fbb7b5a4fc,99cd09eb2d324995,26.21,2.27
12338040bf6e4929851a448d4055a8e6,2,bc1f238e362a43c9bd1a9260c600efe7,e8e83b6f040b4e45,4.82,6.47
8e48235ae7944d7a8c596e00630464f3,1,a7d116e9986a4ce9bc7e8cd83a9710cd,e62d63f999854387,11.36,4.21
8e48235ae7944d7a8c596e00630464f3,2,7ffc5119cb264aedb82924a53517dee6,5d97662831ad4260,14.7,2.25
1e1a7b8c5a414346a707094568f7a923,1,c80faab03e184d319b2c9573ad26f74f,76dd6bb884f24d18,6.74,7.02
1e1a7b8c5a414346a707094568f7a923,2,6883b1dbddda4a73b2801a1a778bc598,702f273b565346d8,24.94,3.08
eac01b1ab0604cf0bfc479e6a6f92f29,1,fa9df8af67ca4516bfff572e95ab5298,366f5e4afee54e5d,22.85,1.13
42995a07039f47bf811b6ae8cd6d057d,1,ef45fcbd77a84ddfbb9b3663994b873b,d160be75b873471d,5.38,7.06
42995a07039f47bf811b6ae8cd6d057d,2,98ccfa7d72e3473a808b0625d1966104,5796332c8cfc4ab7,28.75,7.54
176338f6b8e943e28eb65a010d99aa86,1,c6edaee552cd45b9b734f6f45bcb0ed8,3a5ee2ea5dbb46ec,21.19,5.15
176338f6b8e943e28eb65a010d99aa86,2,c457fb4fb28e410dbfc87dabc0a6563e,4b77e057bd774b58,22.42,3.46
c83d7efbc77945ceb82e4e2fbeb20ec7,1,49f827c5b3e640f88b4cc336eee3aec5,70338b60a9024fdd,10.48,2.56
33cdc48117374b7a9c047d52c5aaba6f,1,dc195669881e469b8db6c1da6f853447,46e34a02a14145dd,23.03,5.27
33cdc48117374b7a9c047d52c5aaba6f,2,46c5b6dde01a4b95aae1348e35d77cae,1763454d0c214914,11.56,1.39
33cdc48117374b7a9c047d52c5aaba6f,3,56adb70337234ce5b6278cedd8f69ca3,847d4617e3014b3f,9.78,7.13
dc6d288579b941b5b1fac6f31867872c,1,5e380ff7764a4e048f0f3f79bffb8d45,243d2a1164594393,22.26,5.35
dc6d288579b941b5b1fac6f31867872c,2,783d595256a44bc0a7562c581450b7bd,3e16b86281d74fb8,3.18,8.0
a85de805437a49aea832e92b590300f6,1,53780443950042cb8b8ee3d85f30e575,e2be855b019f48cf,22.41,7.53
a85de805437a49aea832e92b590300f6,2,88e8c7273b4e48258371c1c5849be30a,5e24e00cf385440f,3.57,7.16
a85de805437a49aea832e92b590300f6,3,93bdba5fec564dc7bc2d6e7831d7774e,333255310f6d4043,9.52,7.64
bbb1ddb8c82a40de80169a8d0165b074,1,c88d5a9e7f55455690d683fc8af44f57,cad7a2718ed44696,34.94,6.44
d57349a5b52c4066a4031b342f06a137,1,6c0248fe4cc44422be3f4af699d6d92b,2d769c5a348d4333,1.74,6.9
d57349a5b52c4066a4031b342f06a137,2,0dfc047b5f4e4810a8ee18f7c3e91a04,ce011967eb38419c,8.21,2.47
6acba6fe731f4f568cc695d1882630c4,1,8108e2e03ef94061a5ec7552210ec880,ec1406d404dc4c32,15.48,4.59
056793dc2f07473bb0dbbbc4684d06cc,1,a9fbf584bcbc4de88408329e7d810b1e,05b3e1ee87f24da8,21.01,5.8
09ca61d5122f45429df08e844c402f8d,1,a6bb40621deb49aa92ce0e3544d510c1,207793c2fc1d41f1,30.54,5.84
09ca61d5122f45429df08e844c402f8d,2,55ae5a285b6b411d99e5370d96831882,80dce9d6f2c747c9,22.23,7.06
ac45d22b1afd4dfeb329f13cfa97f95c,1,8a1f5e021e694917b8156a9a10334757,52b7eb28fa764453,25.63,3.72
7c66c5a5542f40fb860470958de63aa8,1,27346162888b4072a322fbc391128d59,9271754dd98e443b,24.2,5.02
7c66c5a5542f40fb860470958de63aa8,2,edd8f2e1fae848489d6fae02ca5aec1f,8d4be15c5ddc43f1,2.91,1.82
e7c1284a887a4d209d46dc179669b3cb,1,dca9e2b34b8946c2a50c40fcba7abffe,2f560250f04645e1,31.26,2.64
e7c1284a887a4d209d46dc179669b3cb,2,0429f45f59334f4e96fea414d3c9550e,706365665b034a6f,6.87,1.66
b1e986f689544a2fb2116549f56456a8,1,5e12e867c68c49768af6455db63d1205,c1df4b1abf4f4188,27.39,3.49
b1e986f689544a2fb2116549f56456a8,2,69ba4b290e844e96a457b7996bb9b2a0,22e8060267034dc6,10.61,7.39
4d7263968c774149bd6fb2a221b143ec,1,df51cf8b6ae24cec8fd6a52ed43d67e1,10e214a427334c1e,24.67,2.94
4d7263968c774149bd6fb2a221b143ec,2,e17c324bc4a749afac081aef705e7717,b3bdce8483514bca,29.67,3.75
b99cac0ee5e44073b0b728ba332e1fa5,1,d7a63d5c9ca4496abd269033852181e9,fd3207c0b2454d65,31.03,4.18
ebb1dcac3acd4ceda92453c9d95209e9,1,8fd3ce84d08941a690748ed1d2513043,b5050009e0fd4549,11.98,3.56
ebb1dcac3acd4ceda92453c9d95209e9,2,f083343e304943a1aad4130321907c72,de5c0c35b08f4020,27.77,4.39
87468a69860a4999a43c64e4f6a4e2a9,1,51ae8cb3335544b8a2cd4e8c7ef1faf1,276e44a3eb4349b5,13.67,5.98
87468a69860a4999a43c64e4f6a4e2a9,2,6fa43e91d0254f739f3f98dfdcfffdb9,15beb52e1ac341a4,18.36,3.99
d742c825e4904cbeaf347e1870a4386d,1,6ae90198cad8425882a3e139c25376ca,765c69563b624459,27.57,4.47
fbd55b3544334b5aa7ce8656ed35c4f3,1,6a7becba0e254e34803ee2e714551a9e,da8d470e763e4b74,32.03,1.37
fbd55b3544334b5aa7ce8656ed35c4f3,2,4bec088844af45a4bb0beaf0828f992f,9ac6e62c27d84f71,25.42,1.61
a2974f01736f4a52a4e38a817a888543,1,390bc7fa6dd84e31a712dd8251652d8d,33d65babc94447b9,7.87,6.54
a2974f01736f4a52a4e38a817a888543,2,9201a6a4ba984c9ba9003b30ddc0b882,b94bef3a04f94975,19.36,5.03
a2974f01736f4a52a4e38a817a888543,3,743460a2879546baa74c1f725a9c2cf7,499a0d1818674edf,24.01,4.23
a2974f01736f4a52a4e38a817a888543,4,ca7afe56ced3436faeb2e6da214b2c15,916560475ea54f60,3.9,7.2
9619450c116a43adb6f2e40b29f49b83,1,1f48dd289d6e4d5d847dbbba2cd6983d,d6df6ea782fd487a,9.87,2.31
9619450c116a43adb6f2e40b29f49b83,2,6fa28c3e7161410c9bc158f3eed12067,75d9b25e101b48b2,5.44,4.41
9619450c116a43adb6f2e40b29f49b83,3,7ac51a4682c842edafee0c4ddbc0c39d,586abcc80de54c18,26.34,5.07
